Index,Recipient Name,State/Territory,Type,Interim Report Status,Interim Report,Recovery Plan Status,Recovery Plan
 ,"Winnebago County, Wisconsin",Wisconsin,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em7z/zw1xTsOahSvRRN5FqJ9y_whNAwpgJZ5Cj2Rc.IYXYLE,Not Applicable,
 ,"Pulaski County, Kentucky",Kentucky,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em80/i3dwzzLyCo9fAKICkPzXeJJ1EzSVutaxfSmWtrq1nLk,Not Applicable,
 ,"Laguna Niguel, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em81/sKqc28L5u3q6Ss4mZ1zUmWu_fjfu6vpZdRB0hgjDElU,Not Applicable,
 ,"Carroll County, Virginia",Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em82/C4_W335wJ_Nhx_7ZmgjWU9.riKENMYTM8qqr370Y2zM,Not Applicable,
 ,"Colleton County, South Carolina",South Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em83/4RS0uAdU9s6_waY8XYWmNkRbTZTVlULPZRxj8A4ab0g,Not Applicable,
 ,"Binghamton, New York",New York,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em84/rYFqSuCtfP52XWHUfkyxqnm4ZX9d5bcrKln.IeNg.w4,Not Applicable,
 ,"Union County, Ohio",Ohio,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em85/.Ep0ey5kIP4VoYVhDrUOM0CGiGYHzcWtLa.lp06jlPo,Not Applicable,
 ,"Maverick County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em86/yJqzhmbF5Yn.Yva0BJrrVPnkYcHStMdqEyjeLS2S0tE,Not Applicable,
 ,"Owyhee County, Idaho",Idaho,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em87/fv.QyfJnYvhyhbTp31DW9tiF8yx351bZqsVp8Pordfs,Not Applicable,
 ,"Madison County, Kentucky",Kentucky,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001em88/F.6kFBBPngpuvl48VMhElnUNXfmiwqQD3wOqc1DZbf4,Not Applicable,
 ,"Frederick County, Virginia",Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emDt/mQ_cADgsPyUAcnS3ExbVkbsy7iPtz9fhbHKGXqyGmEM,Not Applicable,
 ,"Columbus City, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emDu/GuJvRX4sJBH91tJZi0mgtK22KiEfBpD2gNr8biVTHtE,Not Applicable,
 ,"Cherokee County, South Carolina",South Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emDv/TG9WKdTRgIC9idAyV2J1PeIOdxb_QKB0TrJRwAQJ3xo,Not Applicable,
 ,"Harper County, Kansas",Kansas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emDw/1GwpQSg0W_MzTnY6IpFd3jZelJjRXY77.c79hrrDk3w,Not Applicable,
 ,"Fayette County, West Virginia",West Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emDx/nXgX4UnyEag01DPOkHqOmxlr6Fykamptbxbx8Nt3vPg,Not Applicable,
 ,"Gastonia, North Carolina",North Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eyn9/Cdys.N2UatuB.z6BEEM4DP640M6Ugz59yuvL_v5N4XE,Not Applicable,
 ,"San Mateo, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emDz/wvG0duZ4d_JBngPdSsh3QpVdrob.yOAv1OSzHGtjJJU,Not Applicable,
 ,"Wise County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emE7/1duW0oPl7MBfHocAh9LR1K3hgiKOTouqrKuD.qi3EEs,Not Applicable,
 ,"Lenexa City, Kansas",Kansas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emE8/FSzyYHrjTU14zdsNDsBXYZdu8rYoxswDRhhSDSzuFcw,Not Applicable,
 ,"Cumberland County, Maine",Maine,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emE9/3GHO5.9X4qiejgwOxwWMpumxBkfJE5FnIrAgjcJ8Dqs,Submitted,https://home.treasury.gov/system/files/136/Cumberland-County_2021-Recovery-Plan_SLT-0709.pdf
 ,"Anderson County, Kansas",Kansas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emEA/hlSCRY.bTEtH_ZPdWAxTyZTQYETVIh5KfKSG2xq65XU,Not Applicable,
 ,"Loudoun County, Virginia",Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emEB/r6pZwv.hb.yYPdMuo0LGNhA71jU05qwNKw_RX7RmUIY,Submitted,https://home.treasury.gov/system/files/136/Loudoun-County_2021-Recovery-Plan_SLT-0722.pdf
 ,"Santa Clarita City, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emEC/szlX6y3ZQR.CATF5WEWg6ICmHs3rXrQCkDjk65rPKDQ,Not Applicable,
 ,"Carroll County, New Hampshire",New Hampshire,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emED/w3w0VLgCaA0MpytIgtDoKCDdbtEoPDy64llAejzrVSg,Not Applicable,
 ,"Lincoln County, Montana",Montana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emEE/MDBPKldL95X8eE5k65m7KBfwPX1a_oo2O79ujOiyLEM,Not Applicable,
 ,"Savannah, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emEF/zKK5JsZuG5EXYexisdFPnsJ9Sj8TLCfAfi2zYXGECYk,Not Applicable,
 ,"Cambria County, Pennsylvania",Pennsylvania,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emEG/m65NpFc1g.qkhl2S2OrwnahVxXkfbKUgfSA.AEoMmXs,Not Applicable,
 ,"Accomack County, Virginia",Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emEH/tfGX3L7tPmb8Gs1QStloCpUCC8wZUmDJ7hLGENQ1fqc,Not Applicable,
 ,"Green Bay, Wisconsin",Wisconsin,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emEI/OyqR4ooRrfmmxj6HgF4v0WizYms1gXly11K2NuiPMW8,Not Applicable,
 ,"Livingston County, New York",New York,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emIs/6al6qo0cAcsCAJuuIQl2c7Dzpa8.cLprg4diLZIL.60,Not Applicable,
 ,"Dickinson County, Iowa",Iowa,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emIt/g9C_.1x66NheUvyInUbil.sZSSQpHNUROUE7Y3J4l5g,Not Applicable,
 ,"Osborne County, Kansas",Kansas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emIu/t0ZDlNveeniCjh3KhuQRkcRVZiTNpm_.VAUjSHQ_wUk,Not Applicable,
 ,"Henderson County, North Carolina",North Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJ2/7fXkZ4A89tYZ1Ozc17pQ6b04h35abdpRwX4PWA8L4UU,Not Applicable,
 ,"Ogden, Utah",Utah,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJ3/PoGIO9KnyUInHf348mql27v_ZR1qjWVvka93S3uRypg,Not Applicable,
 ,"Thurston County, Washington",Washington,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJ4/beBnbxEb9WgLyk0YNZzNjSuQkQsAEzaf1koPmMGfdNE,Submitted,https://home.treasury.gov/system/files/136/Thurston-County_2021-Recovery-Plan_SLT-0728.pdf
 ,"Calhoun County, South Carolina",South Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJ5/7Mi4K_i8J3fkPODsk0gtZW.fYf5stMqYe1_lXKF43HE,Not Applicable,
 ,"Peoria County, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJ6/Zwkbk6LRKHSHwJd3.aYATyksRW4.EsOLBSYBt.qe9Zc,Not Applicable,
 ,"Mission, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJ7/kLwU2MsKSsPSzUIwehGJZQ6XuYU6KPYIx97uIvuQV2c,Not Applicable,
 ,"Jefferson Parish, Louisiana",Louisiana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJ8/OK5kpNrS5Rj6eXsIkbYXX9WXB.2jagJfh4gUBpfoiT4,Submitted,https://home.treasury.gov/system/files/136/Jefferson-Parish_2021-Recovery-Plan_SLT-0726.pdf
 ,"Sussex County, Delaware",Delaware,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJ9/L2k82xbrbdwke8sBYH1p9lIixvPz0vDYtS1L2BjnKqc,Not Applicable,
 ,"Kenner, Louisiana",Louisiana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJA/t8742NZrj6vzDVm1LPnW7U9VI8XEY_m4Emp5XtRknzE,Not Applicable,
 ,"Summit County, Utah",Utah,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJB/1cBNcLZdKaWtzumvxuHlwISkPXKjlz99o0CAMhVXndc,Not Applicable,
 ,"Clay County, South Dakota",South Dakota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJC/6rf_LFg6razOwJOPjCAsghBSbERsaYstk4gOafktey8,Not Applicable,
 ,"Daviess County, Kentucky",Kentucky,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJD/.omH32UpaXVOUCUij9r.jw6Q92TBeHinC46OQr9UPzY,Not Applicable,
 ,"Davidson County, North Carolina",North Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJE/.qtqjesfFWjCa9HRUUo8AceSGIutuNOq.WcEMPqGSnA,Not Applicable,
 ,"Bristol, Virginia",Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJR/Fa5FShsIOy7GMwJfxT4acwjYXgGbjA3abu_jaY5ytMM,Not Applicable,
 ,"Franklin County, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJS/txPWKw8otEVe3e2KjMzMvQ.M_9uAj49o5ixOSU7z1ks,Not Applicable,
 ,"Benton County, Oregon",Oregon,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJT/3C2vGX4YjSN0.9YWpNN5iL9Zq14lLcbF9nR06Gumyto,Not Applicable,
 ,"Noble County, Oklahoma",Oklahoma,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJU/hHHcQcpCn7xybEAiXuOiUt9A73IQbcWhVzPhPWn9hjY,Not Applicable,
 ,"Rock Island County, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJV/70tESJXARY5aqW_3fcqUxwoMdVHZ2ck2THWDG6xsNtc,Not Applicable,
 ,"Abilene, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJg/EZNMevsnZqQUgpHkzuqbdhrRb3vvatOhYxn1sFsF9gQ,Not Applicable,
 ,"Escondido, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJh/8CVor6fk0y9gqXuv12WMO3g5F74P52vt1.BRsVKn_nA,Not Applicable,
 ,"Flagler County, Florida",Florida,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJi/37hn1Rlv6YaUZWHYL68pNwzvwxi1Ifbj8U0Irb4U70I,Not Applicable,
 ,"Walton County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emJj/AI4PXkacdS4fADVszxOs_0DcONZ2UP7EsPn1GMAvaJc,Not Applicable,
 ,"Monroe, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emM4/0XowZ4SGJpXr3TDFVo8qtP6LJMwYI3tWx9RfItTsMU4,Not Applicable,
 ,"Charlottesville City, Virginia",Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emM5/QaqD9HcO5vEyn1i..3ecSvrvxCWpbYWxWo2ONLhqXA0,Not Applicable,
 ,"Marshall County, West Virginia",West Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNd/p_dSNEXdyg_oMOpTVld4aMxmKPPzty2oshHO7BCo3OY,Not Applicable,
 ,"Boone County, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNe/N1_G9xvfVZ0ELWwMwdbFGPT4vZNbC0TA8FlyrbhTEaM,Not Applicable,
 ,"Thousand Oaks, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNf/ak_b3EiowlCn0om7WkNjz6ip1VWL7fPVDFhIN9.wSHU,Not Applicable,
 ,"Treutlen County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNg/8nxM.o4iOLfns5W92YeWFneJrVLC_ebbh..XnPL6Q3M,Not Applicable,
 ,"Pickens County, Alabama",Alabama,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNh/XhlrS2mNjN_2pFJxsGI_rnkKNDvo.NYBuC_Z3XBl_bw,Not Applicable,
 ,"Otsego County, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNi/UsK2eJBVbN.B.ON0FVlAV0VE.bWbt21hprOdKp1Yw0o,Not Applicable,
 ,"Kanawha County, West Virginia",West Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNj/4Mtyj7Y2mOaCihaAl9DVfGMS.NzMz0JERAekjCnYWsM,Not Applicable,
 ,"Washington County, Ohio",Ohio,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNk/G0y9gXYV04R7qOQp3ewO_O4AGLq1e5r6H_5d5ejcpkk,Not Applicable,
 ,"Lebanon City, Oregon",Oregon,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNl/5aHa8XTcJTh0jvJyMmXcmEtoB0GxwHL8qEVDISpcI0k,Not Applicable,
 ,"Douglas County, Nevada",Nevada,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNm/2MKX7JVVjxZ0RRMb0dkFJMXkdHBgsFDjcsb_zBRTKwo,Not Applicable,
 ,"Hagerstown, Maryland",Maryland,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNn/D8hR2dYPE66LnW1gyxKAe5_.hIh2bjgr28Fs8QxPTw0,Not Applicable,
 ,"Naperville, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNs/9QUW3DDRIykShHNKZlNNUecO5FAcMJ7bFhbBDU3jDj4,Not Applicable,
 ,"Marion County, Ohio",Ohio,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNt/fJ0D4N.s2i1n.tcHhITGUeoPrZhiUZjfz61CdnEAO6U,Not Applicable,
 ,"Wenatchee, Washington",Washington,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNu/BQPbCbp990Eilm8xdWHzbsb8Og7yh9jiMComZkfYHwk,Not Applicable,
 ,"Gainesville, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNv/yqAouJUY14XiBa0sVKg3mAv2Km.70OVxDTb6Ay2FKmo,Not Applicable,
 ,"Chattahoochee County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNw/vs9etz5.9r7wtKWDQy6U93HoxLi6NZvikM6NMDnrfN8,Not Applicable,
 ,"Indiana County, Pennsylvania",Pennsylvania,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNx/QOeEjmgx22E_2gl7R49BfDHgf60aPlg9iEsb3wGJpDo,Not Applicable,
 ,"Oceanside, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNy/JACpGZY9nfbjRQTYXo1fETi43w80s1TOjKaRzSZntxk,Not Applicable,
 ,"Sharon, Pennsylvania",Pennsylvania,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emNz/D7_J6lCnxUtxeZfXaOC1W3JceXqMABuwS_LGXcQ4mFg,Not Applicable,
 ,"Monterey County, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emSy/52cdBp0K4s65_RG_Ej5A20OwHfW.f_gNUv9YiV4AbdQ,Submitted,https://home.treasury.gov/system/files/136/Monterey-County_2021-Recovery-Plan_SLT-0770.pdf
 ,"Oswego County, New York",New York,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emSz/SM2WulxSiqhqcV8MsiTYDDbAAqltxmc538jcsdjPv18,Not Applicable,
 ,"Evansville, Indiana",Indiana,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emT0/JBhPZtJ_XQ_zrBPd5kOJTXBD7TY8FbhcxtDDs9MCc1Q,Not Applicable,
 ,"Muskegon, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emT1/S6CtaRf1Y4L0CI0xY8_.C3sj9K0mhSNJzLtrziOczHk,Not Applicable,
 ,"Jackson County, Wisconsin",Wisconsin,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emT2/2AYzXF5BMkuiknsLFwB6X6noZTDrL8Jo2EyjnktIli0,Not Applicable,
 ,"Russell County, Kentucky",Kentucky,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emT3/tsJmWkEPVrwd7svjN.WFwmfGQxsw3s3hF_cGnwPVDUA,Not Applicable,
 ,"Borough Of State College, Pennsylvania",Pennsylvania,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emT4/bbVp7Zm1v7uf.w.PWJyoc2dFESXucz19Lsa.1a354eI,Not Applicable,
 ,"Bloomington, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emT5/vkyCmfWlLgeWxPetHEUUzRfvAFhNBPNhZqijkOGeM7k,Not Applicable,
 ,"Flint, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emT6/ANzDeTpq21UNK03gT63r6GiFZMUfsptpfn2QcyiBhTk,Not Applicable,
 ,"Goochland County, Virginia",Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emT7/iDkT57g8kWuvwmXbbx9j9TJ19WQXtm5wfxjQVzoR8Q8,Not Applicable,
 ,"Cortland County, New York",New York,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emT8/9535YniB1XHkEWdWXiRcyLWr5tjjxOHHdT8uEVAjkKg,Not Applicable,
 ,"Southfield, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emT9/wKGTYOC0yIh5JDaBWTiLfTjrEHy1CfPY8SpOEeMU9Fg,Not Applicable,
 ,State of Virginia,Virginia,State/DC,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emTH/i8k2K.lLX3lQRzyGr2fRIvP6frtcXM4gLAuNd9hhaPw,Submitted,https://home.treasury.gov/system/files/136/Virginia_2021-Recovery-Plan_SLT-0879.pdf
 ,"Christian County, Kentucky",Kentucky,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eyna/STlQSd6tX94XRGFnVgClhb2jbpietWe9UUUdtA_.o.E,Not Applicable,
 ,"Pompano Beach, Florida",Florida,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001eynd/RnfofTo6lw9a.UoXOr2dtqX1FMwrytvhgkyEFHDf2_A,Not Applicable,
 ,"Chester County, South Carolina",South Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emTK/ZLvxNJqn91MrXTEfQfxx18dpl_ROXzf1rMadL3F011k,Not Applicable,
 ,"Carroll County, Arkansas",Arkansas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emTL/KCkcpsi5rwMKAOEUVdL1y82KgMj3GROzaTkJseGAbF8,Not Applicable,
 ,"Laramie County, Wyoming",Wyoming,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emTM/yciounfAZ6cMLsii1_4_2nTYSjk2Zy06hLqhZsZsoZY,Not Applicable,
 ,"Pierce County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emTN/Pp3RWTT9dfPtothNhAuvv3UX5sQ73M1qAcWfMsnP5KA,Not Applicable,
 ,"Carver County, Minnesota",Minnesota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZE/SiEU09xw7XZbfrW7lbEXS.sERSDCKaNw5lu0yVjIcsw,Not Applicable,
 ,"Bridgeport, Connecticut",Connecticut,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZF/pBfmtuKhAqmy692unf2Vmcz1tOAmzqvV3UDNCNndbUo,Not Applicable,
 ,"Marion County, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZG/A_S3pT4sQTyrAU8MuR_Bnscj924QfkiycycaVAh5_H8,Not Applicable,
 ,"Isle Of Wight County, Virginia",Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZP/DrVXv8O0hbyMeTzVnZ51swrw0YsMf7HIZdejZvR0D7s,Not Applicable,
 ,"Meade County, Kentucky",Kentucky,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZQ/bcRHmH2VnHbqfQNfJJu1m0JuNgNsvP9cLooDW2_DRZg,Not Applicable,
 ,"Lamar County, Texas",Texas,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZR/V5a24NlnTnL4V7wVybp9mmZEgCCDYC2OiF9Wc7FZW0o,Not Applicable,
 ,State of Maine,Maine,State/DC,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZS/2msL2vzDGYvhzp37W3lWUG7f9quK49ukGr2HJsXhXsI,Submitted,https://home.treasury.gov/system/files/136/Maine_2021-Recovery-Plan_SLT-0817.pdf
 ,"Kent County, Michigan",Michigan,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZT/G78YHjZG92sJ683sup55k5pSBxQi.CHPCDrpo_DsMPY,Submitted,https://home.treasury.gov/system/files/136/Kent-County_2021-Recovery-Plan_SLT-0818.pdf
 ,"Downey, California",California,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZU/kagPGhXy_iCGXNrskBMJmj_BmBlaI1_nr685BvqpXp4,Not Applicable,
 ,"Jupiter, Florida",Florida,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZV/YekitGdcjggFR4MZ3Cf7ef9KJVm9hNaUoZBLLNkv7PI,Not Applicable,
 ,"Becker County, Minnesota",Minnesota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZW/37GSREkCktO3IsbEIQhNaPNH58drhY.LppksajMA9Gs,Not Applicable,
 ,"Lamar County, Georgia",Georgia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZY/.LLiVKugosZRVVn4k8HztcJ9U.weS5GiZPWKIxw1Ypc,Not Applicable,
 ,"Lee County, Illinois",Illinois,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZZ/hRvpw1rMH4mXgRrYmLuDUk73jd4OERRtqQia7gFozF4,Not Applicable,
 ,"Westmoreland County, Virginia",Virginia,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZa/LDCypa_42fsiCR83XFq_mrxUFne16Sk07A.MaWGcXzk,Not Applicable,
 ,"Ozaukee County, Wisconsin",Wisconsin,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZb/Xrdin2hWKlnnePq9F8JJESLQSlZmRvd_Y_.OwImHDNU,Not Applicable,
 ,"Rock County, Minnesota",Minnesota,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZj/igI42hMDH_cY3Qbh2VTP9Y7unpDOTj_EEbX_ZUQpMas,Not Applicable,
 ,"Wilmington, North Carolina",North Carolina,Local Government,Submitted,https://apps-treas.my.salesforce.com/sfc/p/t0000000TZbC/a/t0000001emZk/zH2ccNErhYZbQW5CzKdkJBrX6_pthPGssG1Jtawcpg4,Not Applicable,
